negative	The <e12> fluoroquinolones </e12> are a rapidly growing class of <e22> antibiotics </e22> with a broad spectrum of activity against gram-negative and some gram-positive aerobic bacteria.
negative	In order to provide information for the appropriate package insert labeling of <e12> progestin-only_oral_contraceptives </e12> ( POC ) in the US, a comprehensive review was made of <e20> norgestrel </e20> (# mg) and norethindrone (# mg), with the clinical differences indicated where applicable.
negative	In order to provide information for the appropriate package insert labeling of <e12> progestin-only_oral_contraceptives </e12> ( POC ) in the US, a comprehensive review was made of norgestrel (# mg) and <e20> norethindrone </e20> (# mg), with the clinical differences indicated where applicable.
negative	In order to provide information for the appropriate package insert labeling of progestin-only_oral_contraceptives ( <e12> POC </e12> ) in the US, a comprehensive review was made of <e20> norgestrel </e20> (# mg) and norethindrone (# mg), with the clinical differences indicated where applicable.
negative	In order to provide information for the appropriate package insert labeling of progestin-only_oral_contraceptives ( <e12> POC </e12> ) in the US, a comprehensive review was made of norgestrel (# mg) and <e20> norethindrone </e20> (# mg), with the clinical differences indicated where applicable.
negative	In order to provide information for the appropriate package insert labeling of progestin-only_oral_contraceptives ( POC ) in the US, a comprehensive review was made of <e10> norgestrel </e10> (# mg) and <e20> norethindrone </e20> (# mg), with the clinical differences indicated where applicable.
negative	Antimicrobial activity of <e13> Ganoderma_lucidum_extract </e13> alone and in combination with some <e22> antibiotics </e22> .
negative	To investigate the effects of antimicrobial combinations of <e13> GL </e13> with four kinds of <e22> antibiotics </e22> ( ampicillin , cefazolin , oxytetracycline and chloramphenicol ), the fractional inhibitory concentration index (FICI) was determined by checkerboard assay for each strain.
negative	To investigate the effects of antimicrobial combinations of <e13> GL </e13> with four kinds of antibiotics ( <e20> ampicillin </e20> , cefazolin , oxytetracycline and chloramphenicol ), the fractional inhibitory concentration index (FICI) was determined by checkerboard assay for each strain.
negative	To investigate the effects of antimicrobial combinations of <e13> GL </e13> with four kinds of antibiotics ( ampicillin , <e20> cefazolin </e20> , oxytetracycline and chloramphenicol ), the fractional inhibitory concentration index (FICI) was determined by checkerboard assay for each strain.
negative	To investigate the effects of antimicrobial combinations of <e13> GL </e13> with four kinds of antibiotics ( ampicillin , cefazolin , <e20> oxytetracycline </e20> and chloramphenicol ), the fractional inhibitory concentration index (FICI) was determined by checkerboard assay for each strain.
negative	To investigate the effects of antimicrobial combinations of <e13> GL </e13> with four kinds of antibiotics ( ampicillin , cefazolin , oxytetracycline and <e20> chloramphenicol </e20> ), the fractional inhibitory concentration index (FICI) was determined by checkerboard assay for each strain.
effect	The antimicrobial combinations of <e13> GL </e13> with four <e22> antibiotics </e22> resulted in additive effect in most instances, synergism in two instances, and antagonism in two instances.
effect	Synergism was observed when <e13> GL </e13> was combined with <e20> cefazolin </e20> against Bacillus subtilis and Klebsiella oxytoca.
negative	On the basis of the estimated number of regular users of intravenous <e10> amphetamine </e10> in Ontario, the mortality rate in such users is at least four times as high as in the general population of the same age, and is comparable to that in alcoholics and <e23> heroin </e23> addicts.
negative	However, the absolute number of <e10> alcohol </e10> -related deaths is far greater than the number of deaths in <e20> amphetamine </e20> or heroin users.
negative	However, the absolute number of <e10> alcohol </e10> -related deaths is far greater than the number of deaths in amphetamine or <e23> heroin </e23> users.
negative	However, the absolute number of alcohol -related deaths is far greater than the number of deaths in <e10> amphetamine </e10> or <e23> heroin </e23> users.
negative	Differential regulation of tyrosine phosphorylation in tumor cells by <e13> contortrostatin </e13> , a homodimeric disintegrin, and monomeric disintegrins <e23> echistatin </e23> and flavoridin .
negative	Differential regulation of tyrosine phosphorylation in tumor cells by <e13> contortrostatin </e13> , a homodimeric disintegrin, and monomeric disintegrins echistatin and <e23> flavoridin </e23> .
negative	Differential regulation of tyrosine phosphorylation in tumor cells by contortrostatin , a homodimeric disintegrin, and monomeric disintegrins <e13> echistatin </e13> and <e23> flavoridin </e23> .
negative	The homodimeric disintegrin <e13> contortrostatin </e13> was compared directly to the monomeric disintegrins <e23> echistatin </e23> and flavoridin for the ability to affect protein tyrosine phosphorylation in tumor cells.
negative	The homodimeric disintegrin <e13> contortrostatin </e13> was compared directly to the monomeric disintegrins echistatin and <e23> flavoridin </e23> for the ability to affect protein tyrosine phosphorylation in tumor cells.
negative	The homodimeric disintegrin contortrostatin was compared directly to the monomeric disintegrins <e13> echistatin </e13> and <e23> flavoridin </e23> for the ability to affect protein tyrosine phosphorylation in tumor cells.
effect	<e13> Echistatin </e13> alone had no effect on tyrosine phosphorylation in T24 cells, but dose-dependently inhibits the effects of <e23> contortrostatin </e23> when both are added simultaneously.
effect	<e13> Flavoridin </e13> alone was found to have no effect on CAS, but can completely block <e23> contortrostatin </e23> -induced phosphorylation of this protein in MDA-MB-435 cells.
negative	<e13> Diethyl_pyrocarbonate </e13> , at pH #, was used to chemically modify exposed histidine residues on <e23> toxin_A </e23> .
