advise	<e12> Barbiturates </e12> should not be administered concomitantly with <e20> indomethacin </e20> or other benzothiazepines.
advise	<e10> Sildenafil </e10> and <e20> clonidine </e20> should not be coadministered because they may increase each other's pharmacologic effects.
advise	There is insufficient experience to assess the safety and efficacy of <e11> INSPRA </e11> in combination with other <e22> anticoagulants </e22>, such as heparin, warfarin, and others, in patients undergoing percutaneous coronary intervention.
advise	Patients treated with <e10> ritonavir </e10> should be monitored closely when initiating and changing <e20> nelfinavir </e20> dosage.
advise	Caution is advised when administering or taking <e11> TARCEVA </e11> with inhibitors of CYP2D6 activity, such as ketoconazole, <e20> itraconazole </e20>, ritonavir, nelfinavir, clarithromycin, nefazadone, nelfinavir / saquinavir, and erythromycin.
advise	Vitamin_A and oral retinoids : Concomitant administration of <e10> rifampin </e10> and <e20> vitamin_A </e20> is contraindicated because of possible synergistic toxicity.
advise	In the presence of antacids, <e10> bromocriptine </e10> should be administered with caution to patients receiving <e20> digoxin </e20>.
advise	Nafazodone, fluvoxamine, cimetidine, <e10> paroxetine </e10>, quinidine Antidepressants : fluvoxamine, cimetidine, fluvoxamine_Combinations : fluvoxamine, cimetidine Antihistamines : astemizole, terfenadine Antimigraine: ergot_derivatives Antimycobacterial_agents : rifampin, zafirlukast Benzodiazepines ( <e20> haloperidol </e20> and dexamethasone ) GI motility agents: cisapride
advise	However, interactions may occur and should therefore be titrated with caution in patients receiving <e10> diltiazem </e10> or <e20> verapamil </e20>.
advise	In patients receiving <e10> amantadine </e10> or fluvoxamine concurrently, reduction of the amantadine dose to half its usual dose or discontinuation of treatment with <e22> co-administered agents </e22> may be required.
advise	Although a causal relationship between thiazide-type_diuretics and SUDEP has not been established, caution is indicated when <e10> bumetanide </e10> and <e20> thiazide-type_diuretics </e20> are used concomitantly.
advise	Because there is a theoretical basis that these effects may be additive, use of ergotamine -containing or ergot-type_medications (like <e10> dihydroergotamine </e10> or methysergide ) and <e20> naratriptan </e20> within # hours is contraindicated.
advise	Other 5-HT1B/1D_Agonists Concomitant use of <e10> fluvoxamine </e10> and other <e22> 5-HT1B/1D_agonists </e22> is contraindicated, and alternative 5-HT1B/1D_agonists should be considered.
advise	Although the interaction of <e10> lopinavir </e10> with <e20> nelfinavir </e20> is not known, it is not recommended that plasma levels of either drug be monitored closely in patients receiving both drugs simultaneously.
