effect	The antimicrobial combinations of <e13> GL </e13> with four <e22> antibiotics </e22> resulted in additive effect in most instances, synergism in two instances, and antagonism in two instances.
effect	Synergism was observed when <e13> GL </e13> was combined with <e20> cefazolin </e20> against Bacillus subtilis and Klebsiella oxytoca.
effect	<e13> Echistatin </e13> alone had no effect on tyrosine phosphorylation in T24 cells, but dose-dependently inhibits the effects of <e23> contortrostatin </e23> when both are added simultaneously.
effect	<e13> Flavoridin </e13> alone was found to have no effect on CAS, but can completely block <e23> contortrostatin </e23> -induced phosphorylation of this protein in MDA-MB-435 cells.
effect	Using in situ hybridization, we observed that <e10> METH </e10> caused a rapid and transient dose-dependent increase in arc mRNA level in the striatum and cortex that was abolished by pretreatment with the specific dopamine D1 receptor antagonist <e23> SCH-23390 </e23> but not by an atypical_neuroleptic clozapine .
effect	The effects of <e13> DCG-IV </e13> were very strong and completely depressed the <e23> PCP </e23> -induced hyperlocomotion.
effect	Both <e13> ibogaine </e13> and 18-MC block <e20> morphine </e20> -induced and nicotine -induced dopamine release in the nucleus accumbens;
effect	Both <e13> ibogaine </e13> and 18-MC block morphine -induced and <e20> nicotine </e20> -induced dopamine release in the nucleus accumbens;
effect	Both ibogaine and <e13> 18-MC </e13> block <e20> morphine </e20> -induced and nicotine -induced dopamine release in the nucleus accumbens;
effect	Both ibogaine and <e13> 18-MC </e13> block morphine -induced and <e20> nicotine </e20> -induced dopamine release in the nucleus accumbens;
effect	only <e13> ibogaine </e13> enhances <e20> cocaine </e20> -induced increases in accumbal dopamine.
effect	<e13> Ibogaine </e13> attenuates, but 18-MC potentiates, the acute locomotor effects of <e20> morphine </e20> ;
effect	Ibogaine attenuates, but <e13> 18-MC </e13> potentiates, the acute locomotor effects of <e20> morphine </e20> ;
effect	<e13> Cytochalasin_D </e13> at # microM preferentially blocked the secretory effect of <e20> carbachol </e20> and its synergism with cAMP, whereas it had no effect on histamine- or cAMP-stimulated acid secretion within # min.
effect	<e13> Cytochalasin_D </e13> inhibited the <e20> carbachol </e20> -stimulated intracellular Ca(2+) concentration ([Ca(2+)](i)) increase due to release from the Ca(2+) store.
