mechanism	Concurrent administration of <e10> cimetidine </e10> and <e20> digoxin </e20> results in a substantial reduction in the plasma concentrations of both drugs.
mechanism	Concurrent administration of <e10> diltiazem </e10> and <e20> valdecoxib </e20> significantly increased the Cmax of diltiazem by approximately 50% and AUC by approximately 30%.
mechanism	Concurrent administration of <e11> HUMORSOL </e11> with oral anticoagulants ( warfarin, corticosteroids, and <e20> coumarin </e20> ) may increase the risk of bleeding.
mechanism	Median gastric pH was 3.07 (range, 3.1-3.5) in subjects taking <e10> cefazolin </e10> concurrently with <e20> enoxacin </e20> and was 5.3 (range, 4.8-5.9) in the other subjects.
mechanism	However, <e10> halothane </e10> markedly increased the metabolism of <e20> atorvastatin </e20>, resulting in an increase in the mean steady state plasma concentrations of atorvastatin from # microM to # microM.
mechanism	However, <e10> halothane </e10> administered concomitantly with <e20> ketoconazole </e20> resulted in a decreased half-life of ketoconazole.
mechanism	However, <e10> halothane </e10> had a significant effect on the clearance of <e20> ethinyl_estradiol </e20>.
mechanism	The half-life of <e10> cimetidine </e10> is approximately # hours, and a single dose of # mg cimetidine is sufficient to deplete plasma <e20> cimetidine </e20> concentrations by approximately 40%.
mechanism	<e10> Rifampin </e10> and <e20> allopurinol </e20> are the major inhibitors of myeloperoxidase activity.
mechanism	<e10> Rifampin </e10> prolongs the half-life of the <e22> tricyclic_antidepressant </e22> by 4-fold.
mechanism	<e10> Rifampin </e10> may increase the plasma concentrations of <e20> fluvoxamine </e20>.
mechanism	The concomitant administration of <e10> fluvoxamine </e10> and <e20> enoxacin </e20> at a single dose of # mg in normal volunteers resulted in a 40% decrease in enoxacin plasma concentrations.
mechanism	The concomitant administration of <e10> ketoconazole </e10> with <e20> erythromycin </e20> may increase the concentrations of both drugs.
mechanism	The concomitant administration of <e11> SPRYCEL </e11> # mg and <e20> phenytoin </e20> (10 mg) was associated with a significantly higher number of cardiac events compared to phenytoin alone, resulting in an estimated reduction in efficacy of SPRYCEL by 49%.
mechanism	Withdrawal of <e10> ketoconazole </e10> from a patient receiving # mg of <e20> erythromycin </e20> per day resulted in a 75% increase in the serum concentration of erythromycin.
mechanism	Withdrawal of <e10> tetracycline </e10> by the cytochrome P-450 enzyme system (see Drug Interactions for a detailed description of this system) has been reported to increase the <e20> clindamycin </e20> exposure.
mechanism	This effect may be attributed to the concurrent administration of <e10> nelfinavir </e10> with <e20> ritonavir </e20>, resulting in a reduction of ritonavir exposure.
mechanism	This effect may be due to the decrease in the bioavailability of <e10> erythromycin </e10> and <e20> carbamazepine </e20>.
mechanism	<e10> Amprenavir </e10> and ritonavir decrease plasma levels of ritonavir and <e20> ritonavir </e20>.
mechanism	<e10> Amprenavir </e10>, ritonavir, and <e20> lopinavir </e20> are all inhibited by the single-dose combination of ritonavir and high-dose intravenous (iv) rifabutin.
mechanism	<e10> Amprenavir </e10> decreased plasma levels of <e20> diltiazem </e20> by 43%.
mechanism	<e10> Amprenavir </e10> was reduced by approximately 30% in plasma concentrations of <e20> didanosine </e20>.
mechanism	<e10> Amprenavir </e10> has been shown to inhibit <e20> clofibrate </e20> absorption in the gastrointestinal tract.
mechanism	<e10> Amprenavir </e10> inhibited the absorption of <e20> nelfinavir </e20>, resulting in a decrease in the AUC of nelfinavir by approx. 50%.
mechanism	<e10> Rifampin </e10> # mg or <e20> isoniazid </e20> # mg at # hour intervals prior to and following # mg/day of a protease_inhibitor combination was also associated with a reduction in isoniazid plasma levels.
mechanism	<e10> Rifampin </e10> and <e20> erythromycin </e20> (compounds that inhibit CYP2D6) inhibited the metabolism of the anticonvulsant ethyldopa.
