mechanism	metoprolol - administration of <e10> drug1 </e10> ( 20 mg bid ) with a single dose of <e20> drug2 </e20> ( 20 mg bid ) increases the auc of drug2 by # % .
mechanism	multivalent cation - containing products : studies in rats and monkeys indicate that <e11> drug1 </e11> can interfere with the metabolism of multivalent cation - containing products such as antacids , cyclosporine , some lithium salts , thiazide _ diuretics , and <e20> drug2 </e20> .
mechanism	studies in humans have shown that <e10> drug1 </e10> may decrease the clearance of <e20> drug2 </e20> .
mechanism	substances that are active in a pharmacokinetic study of <e10> drug1 </e10> may have a strong tendency to increase the plasma concentrations of this drug , particularly when it is administered concomitantly with the following : <e20> drug2 </e20> , carbamazepine , cisapride , cyclosporine , disopyramide , ergot _ derivatives , fentanyl , fluoxetine , grapefruit juice , morphine , phenytoin , theophylline , theubuticin , theophylline _ sodium , verapamil , oryzalin .
mechanism	agents that are predominantly cytochrome p450 3a4 inhibitors ( e , g , , quinidine , fluoxetine , <e10> drug1 </e10> , alprazolam , paroxetine , sertraline , theophylline , triazolam ) may reduce the metabolism of <e20> drug2 </e20> , resulting in increased levels of drug2 and increased elimination of drug2 .
mechanism	previous studies have shown that <e10> drug1 </e10> causes a decrease in urinary clearance of <e20> drug2 </e20> .
mechanism	h2 - receptor _ antagonists : co - administration of <e10> drug1 </e10> with <e20> drug2 </e20> , cimetidine , or atorvastatin , and / or with carbamazepine , phenytoin , alfentanil , cisapride , disopyramide , phenytoin , rifampin , triazolam , or valproate significantly decreased the auc of cisapride .
mechanism	saquinavir : coadministration of <e10> drug1 </e10> with <e20> drug2 </e20> or cyclosporine resulted in a 5 - to 8 - fold increase in auc and a 3 - to 6 - fold increase in cmax .
mechanism	drug1 : <e10> drug1 </e10> decreases the metabolism of <e20> drug2 </e20> , resulting in a higher auc and cmax .
mechanism	in vitro studies indicate that <e10> drug1 </e10> markedly decreases the hepatic metabolism of <e20> drug2 </e20> and enhances the clearance of indinavir , butylserine , and isoniazid .
mechanism	pretreatment of healthy volunteers with <e10> drug1 </e10> ( 40 mg in a single dose ) approximately doubled the auc of <e20> drug2 </e20> ( 1 , 000 mg ) and decreased the cmax and auc of drug2 .
mechanism	drug1 : <e10> drug1 </e10> markedly increased the plasma concentrations of <e20> drug2 </e20> and its active metabolite , prothrombin time , in healthy volunteers receiving intravenous therapy with drug2 and other anticoagulants and in patients receiving drug2 concomitantly with cyp3a4 substrates .
mechanism	limited data in healthy volunteers suggest that <e10> drug1 </e10> may increase the exposure to <e20> drug2 </e20> .
mechanism	multivalent cation - containing products : the oral absorption of <e11> drug1 </e11> is reduced by approximately 50 % in patients taking a multivalent cation - containing product ( e , g , , <e20> drug2 </e20> , clarithromycin ) or a non - covalent cation - containing product ( e , g , , cyclosporine , tacrolimus ) .
mechanism	however , other published reports suggest that <e10> drug1 </e10> may increase the renal clearance of <e20> drug2 </e20> and thus increase the estrogenic effects of progestins .
mechanism	drug1 : <e10> drug1 </e10> has been reported to reduce the metabolism of some <e22> drug2 </e22> ( e , g , , triiodothyronine , drug2 and thyroxine ) .
mechanism	inhibitors of cyp3a4 ( e , g , , ketoconazole , itraconazole , erythromycin , clarithromycin , ritonavir , <e10> drug1 </e10> , nelfinavir ) may increase plasma levels of <e20> drug2 </e20> .
mechanism	in a study of healthy volunteers , the oral bioavailability of <e10> drug1 </e10> was reduced by 47 % when coadministered with the # mg dose of <e20> drug2 </e20> , but not when administered with the # mg dose of a single dose of drug1 .
mechanism	pharmacokinetic studies have shown that <e10> drug1 </e10> significantly increases the auc of <e20> drug2 </e20> by 2 - fold and the cmax by 3 - fold .
mechanism	drugs that induce hepatic metabolism : antacids : <e10> drug1 </e10> , l - tyrosine , or other antacids may decrease the metabolism of <e20> drug2 </e20> , resulting in increased concentrations of this drug in the urine .
mechanism	drugs which inhibit cyp3a4 activity ( eg , ketoconazole , itraconazole , erythromycin , clarithromycin , ritonavir , indinavir , <e10> drug1 </e10> , nelfinavir , saquinavir , telithromycin , troleandomycin , troleandomycin ) increase the exposure of <e20> drug2 </e20> to the liver .
mechanism	conversely , the <e12> drug1 </e12> have been reported to decrease the clearance of intravenous <e20> drug2 </e20> by the hepatic enzyme system .
mechanism	the gastrointestinal absorption of <e10> drug1 </e10> is impaired by hepatic metabolism of <e20> drug2 </e20> and by the metabolism of metoclopramide , and therefore the use of a combination of these drugs may result in significant increases in drug1 plasma concentrations .
mechanism	in vitro studies suggest that the pharmacokinetic parameters of <e10> drug1 </e10> may be altered by coadministration of other <e22> drug2 </e22> and / or drugs that have similar pharmacology , such as the anticonvulsant phenytoin , carbamazepine , cimetidine , disulfiram , diazepam , phenobarbital , sulfonamides , sulfonamides _ inhibitors , sulfonamides _ inhibitors _ with _ b - blocking _ properties , and sulfonamides _ inhibitors _ with _ b - blocking _ properties .
mechanism	uricosuric _ drugs , such as <e10> drug1 </e10> , may reduce the clearance of <e20> drug2 </e20> and , therefore , may increase the plasma concentration of drug2 .
mechanism	<e10> drug1 </e10> reduced the metabolism of <e20> drug2 </e20> , a known cyp3a4 inhibitor , by up to 33 % .
mechanism	ketoconazole : coadministration of <e10> drug1 </e10> # mg once daily with <e20> drug2 </e20> # mg daily reduced the auc of drug2 from # to # , 000 ( c - max ) # mg / h .
mechanism	since zarontin ( <e10> drug1 </e10> ) and other anticholinergics have been reported to interfere with the metabolism of <e20> drug2 </e20> , the anticholinergic effects of drug2 can be exacerbated by the concomitant administration of these agents .
mechanism	another oral azole _ antifungal , <e10> drug1 </e10> , has been shown to increase the exposure of <e20> drug2 </e20> , ciprofloxacin , or cefazolin , which are potent inhibitors of cyp3a4 , resulting in inhibition of the exposure of these drugs .
mechanism	antifungals : in a single dose of # mg <e10> drug1 </e10> # hours before administration of # mg of <e20> drug2 </e20> , the half - life of drug1 was reduced by 50 % .
mechanism	drug1 : <e10> drug1 </e10> has been reported to reduce the bioavailability of <e20> drug2 </e20> by decreasing the hepatic metabolism of drug2 and increasing plasma levels of the drug .
mechanism	colestipol : plasma levels of <e10> drug1 </e10> were increased in patients with chronic renal failure treated with <e20> drug2 </e20> or low - dose methotrexate .
mechanism	<e12> drug1 </e12> may increase the clearance of <e20> drug2 </e20> by inhibiting cyp3a4 .
mechanism	oral <e10> drug1 </e10> # mg given at # - hour intervals in a dose of # mg / kg for # days was associated with a mean decrease in <e20> drug2 </e20> auc of 11 % and decrease in auc ( 20 ) of 3 % compared with # mg / kg given at # - hour intervals in a dose of # mg / kg for # days in healthy volunteers .
mechanism	drug1 : <e10> drug1 </e10> causes an approximately 40 % reduction in the half - life of <e20> drug2 </e20> .
mechanism	antacids : in a study in diabetic rats , <e10> drug1 </e10> decreased <e20> drug2 </e20> binding by approximately 50 % .
mechanism	thus <e10> drug1 </e10> increased auc by # % and cmax by # % when coadministered with <e20> drug2 </e20> .
mechanism	however , other published data have shown that <e10> drug1 </e10> can increase <e20> drug2 </e20> serum levels .
mechanism	ketoconazole : when <e10> drug1 </e10> and <e20> drug2 </e20> are used concomitantly , increases in cmax and auc may occur .
mechanism	the clearance of <e11> drug1 </e11> was significantly decreased by <e20> drug2 </e20> treatment , whereas the clearance of rifampin and carbamazepine was increased .
mechanism	other potentially important pharmacologically interactions of phenytoin : the metabolism of <e10> drug1 </e10> may result in decreased plasma levels of <e20> drug2 </e20> and may increase the clearance of the drug when coadministered with cyclosporine , carbamazepine , phenobarbital , rifampin , and tacrolimus .
mechanism	the oral bioavailability of <e11> drug1 </e11> was reduced by # % when coadministered with <e20> drug2 </e20> , increasing the risk of induration on the oral mucosa .
mechanism	effects of other drugs and drug interactions : drug1 : <e10> drug1 </e10> may decrease plasma <e20> drug2 </e20> concentrations by twofold .
mechanism	the absorption of <e10> drug1 </e10> is enhanced when coadministered with <e20> drug2 </e20> .
mechanism	these studies indicate that <e10> drug1 </e10> is likely to increase the clearance of <e20> drug2 </e20> , which may lead to increased auc values .
mechanism	<e10> drug1 </e10> was shown to enhance the pharmacokinetics of <e20> drug2 </e20> and to cause increased exposure to the active metabolite of drug2 , ethinyl _ estradiol , as measured in plasma and urine .
mechanism	ampicillin : in a randomized , double - blind , placebo - controlled trial of healthy subjects receiving a dose of # mg <e10> drug1 </e10> once daily for # days , daily doses of # mg for # days produced a decrease in <e20> drug2 </e20> auc and cmax values by about # % and auc and cmax values by about 6 % .
mechanism	dicumarol : it has been reported that <e10> drug1 </e10> may enhance the metabolism of <e20> drug2 </e20> , resulting in a higher exposure of the active drug .
mechanism	although specific studies have not been conducted , concomitant use of <e10> drug1 </e10> may result in decreased serum levels of <e20> drug2 </e20> .
mechanism	corticosteroids : a significant increase in serum <e10> drug1 </e10> levels has been reported when <e20> drug2 </e20> is administered concomitantly .
mechanism	digoxin : when co - administered with <e10> drug1 </e10> , <e20> drug2 </e20> auc and cmax were decreased by 17 % and 25 % , respectively .
mechanism	tricyclic _ antidepressants ( drug2 , <e10> drug1 </e10> , sertraline , paroxetine ) : induce <e20> drug2 </e20> elimination by increasing plasma levels of drug2 and the other active metabolite , norepinephrine .
mechanism	<e10> drug1 </e10> in dose - dependent and dose - independent manner increases the half - life of <e20> drug2 </e20> by lowering the active metabolite and thus inhibiting the absorption of drug2 .
mechanism	agents that are predominantly renal tubular acid - base inducers ( e , g , , <e10> drug1 </e10> , cimetidine , enalapril ) may increase plasma concentrations of <e20> drug2 </e20> , doxorubicin , methotrexate , or methotrexate .
mechanism	<e11> drug1 </e11> , as with other methotrexate _ drugs , has been reported to interfere with the metabolism of <e20> drug2 </e20> , a potent inducer of hepatic metabolism .
mechanism	in patients who are receiving intravenous <e10> drug1 </e10> , increased oral clearance of <e20> drug2 </e20> may occur , possibly increasing the dose requirement and resulting in increased drug2 exposure .
mechanism	inhibitors of cyp3a4 , such as ketoconazole , fluconazole , itraconazole , itraconazole - related drugs , drug1 , drug1 - boosted <e10> drug1 </e10> , saquinavir , and drug1 - associated drugs have been shown to increase plasma levels of <e20> drug2 </e20> .
mechanism	drug1 : <e10> drug1 </e10> may decrease the clearance of <e20> drug2 </e20> and concomitantly increase the serum levels of this prodrug .
mechanism	inhibitors or substrates of cyp2c9 ( e , g , , ketoconazole , itraconazole , erythromycin , clarithromycin , nefazodone , <e10> drug1 </e10> , saquinavir , nelfinavir , indinavir , indinavir , drug1 , saquinavir , telithromycin , troleandomycin , terfenadine ) may increase the metabolism of <e20> drug2 </e20> , resulting in increased exposure of drug2 to serum and urine .
mechanism	metformin : in vitro and in vivo studies have shown that <e10> drug1 </e10> can decrease the metabolism of <e20> drug2 </e20> .
mechanism	acidifying _ agents : gastrointestinal _ acidifying _ agents such as pancreatic enzymes or glutamine _ sulfate or <e10> drug1 </e10> may decrease the clearance of <e20> drug2 </e20> by interfering with its hydroxylation .
mechanism	plasma exposure ( auc ) of <e10> drug1 </e10> was significantly increased by coadministration with <e20> drug2 </e20> , compared with drug2 alone .
mechanism	methenamine therapy : urinary excretion of <e10> drug1 </e10> may increase approximately twofold following administration of a single dose of # mg / day of <e20> drug2 </e20> .
mechanism	the plasma concentration of <e10> drug1 </e10> was decreased by 50 % when given with a single dose of <e20> drug2 </e20> .
mechanism	digoxin : in a study in healthy volunteers , drug2 clearance was reduced by # % when <e10> drug1 </e10> was coadministered with <e20> drug2 </e20> , and was increased when drug2 was given concurrently with drug2 .
mechanism	isoflurane , enflurane , and <e10> drug1 </e10> are the most effective at blocking the hepatic absorption of <e20> drug2 </e20> .
mechanism	uricosuric _ drugs , such as <e10> drug1 </e10> , may cause increased concentrations of <e20> drug2 </e20> .
mechanism	adenosine : <e10> drug1 </e10> ( 50 mg once daily for # days ) decreased the renal clearance of <e20> drug2 </e20> ( 40 mg once daily for # days ) and reduced the renal clearance of succinylcholine ( 100 mg once daily for # days ) .
mechanism	the gastrointestinal absorption of <e10> drug1 </e10> is reduced by approximately 50 % when it is coadministered with <e20> drug2 </e20> .
mechanism	- cholestyramine and <e10> drug1 </e10> may increase plasma concentrations of <e20> drug2 </e20> and decrease clearance of drug2 .
mechanism	oral <e10> drug1 </e10> can inhibit the metabolism of <e20> drug2 </e20> , resulting in lower serum drug2 levels and a longer interval between drug2 and serum creatinine concentrations .
mechanism	co - administration with <e10> drug1 </e10> ( 50 mg qd ) resulted in a significant decrease in <e20> drug2 </e20> levels and an increase in the time required for steady - state drug2 levels to return to normal values .
mechanism	in a study in rats , <e10> drug1 </e10> increased the clearance of <e20> drug2 </e20> by 27 % .
mechanism	<e10> drug1 </e10> may decrease the renal clearance of <e20> drug2 </e20> , resulting in lower plasma levels and increased auc .
mechanism	phenobarbital : coadministration of <e10> drug1 </e10> and <e20> drug2 </e20> , carbamazepine , or phenytoin significantly reduced the clearance of drug2 ( by a factor of approximately 8 to 10 ) .
mechanism	however , a crossover study in healthy volunteers indicated that <e10> drug1 </e10> increased the <e20> drug2 </e20> dose by approximately 3 % .
mechanism	corticosteroids : a dose of <e10> drug1 </e10> # mg once daily decreased the plasma concentration of <e20> drug2 </e20> by 46 % ( 47 % in the first and 26 % in the second month ) .
mechanism	the plasma concentration of <e10> drug1 </e10> is increased when administered with probenecid , ciprofloxacin , or <e20> drug2 </e20> .
mechanism	capsules <e11> drug1 </e11> significantly decreased the clearance of <e20> drug2 </e20> , resulting in a significant increase in plasma levels of drug2 .
mechanism	therefore , <e10> drug1 </e10> may decrease the bioavailability of <e20> drug2 </e20> .
mechanism	caffeine drug1 <e10> drug1 </e10> may decrease the bioavailability of <e20> drug2 </e20> by interfering with cyp3a4 metabolism .
