effect	anticoagulants : combination therapy with <e11> drug1 </e11> and <e22> drug2 </e22> may result in increased risk of bleeding .
effect	drugs which may enhance the neuromuscular blocking action of <e10> drug1 </e10> include certain antibiotics ( e , g , , aminoglycosides , tetracyclines , bacitracin , lincomycin , polymyxins , lincomycin , colistin , <e20> drug2 </e20> , colistin , and sodium _ colistimethate ) , magnesium salts , lithium , local anesthetics , procainamide , quinidine , salsalate , and quinidine _ derivatives .
effect	however , the concomitant administration of <e10> drug1 </e10> with <e22> drug2 </e22> ( like drug1 ) may reduce the efficacy of the latter .
effect	drugs that reduce the neuromuscular blocking action of local anesthetics , such as <e10> drug1 </e10> and procainamide , may exacerbate neuromuscular block caused by <e22> drug2 </e22> .
effect	injection : <e10> drug1 </e10> may reduce the antihypertensive effects of <e20> drug2 </e20> .
effect	glyburide : the use of <e10> drug1 </e10> in combination with <e20> drug2 </e20> can produce potentiating effects on blood glucose and serum ketone levels .
effect	beta - adrenergic _ receptor _ antagonists ( <e12> drug1 </e12> ) may potentiate the drug2 effects of other <e22> drug2 </e22> _ drugs .
effect	the administration of <e12> drug1 </e12> to patients receiving alcohol , other cns _ depressants , <e22> drug2 </e22> , tricyclic _ antidepressants or other cns _ depressants containing tricyclic _ antidepressants ( tcas ) may cause additive cns depression .
effect	there are case reports of severe complications resulting from the combination of <e10> drug1 </e10> and <e20> drug2 </e20> , which have been identified in patients treated with both drugs .
effect	- <e10> drug1 </e10> enhances the effect of <e20> drug2 </e20> , amiloride , and nonsteroidal _ anti - inflammatory _ agents ( nsaids ) such as salicylates .
effect	other drugs which may enhance the neuromuscular blocking action of <e10> drug1 </e10> include certain antibiotics ( e , g , , aminoglycosides , tetracyclines , bacitracin , lincomycin , polymyxins , and <e20> drug2 </e20> ) , magnesium salts , lithium , local anesthetics , procainamide , and quinidine .
effect	concomitant use of <e10> drug1 </e10> with <e22> drug2 </e22> , such as propranolol , may increase adverse effects .
effect	ketamine : when <e10> drug1 </e10> is used with <e20> drug2 </e20> , there is a tendency to increase the antihypertensive effect .
effect	our data suggest that <e10> drug1 </e10> may enhance the effects of <e22> drug2 </e22> .
effect	this appears to be the first study to suggest that <e10> drug1 </e10> might increase the hypoglycemic effect of <e20> drug2 </e20> in patients taking concomitant oral hypoglycemic agents .
effect	anesthetics / sedatives : <e12> drug1 </e12> may reduce the sedative effect of <e20> drug2 </e20> .
effect	some reports have shown that <e10> drug1 </e10> may potentiate the effects of <e22> drug2 </e22> ( nnrtis ) , including those used in combination with the hiv protease inhibitor ( inh ) nevirapine .
effect	drug interactions : the cns - depressant effects of <e10> drug1 </e10> may be potentiated by cns _ depressants ( e , g , , barbiturates , <e22> drug2 </e22> , tranquilizers , general anesthetics ) and other drugs that produce cns depression , including narcotic _ analgesic s , general anesthetics , and drug1 .
effect	concurrent administration of <e10> drug1 </e10> and other <e22> drug2 </e22> ( such as codeine , morphine , and codeine - sodium ) has been shown to produce severe , prolonged respiratory depression , potentially elevating the risk of convulsions and mortality .
effect	the concurrent use of <e10> drug1 </e10> and anticholinergics ( eg , <e22> drug2 </e22> and anticholinergics ) may produce severe , prolonged , or excessive tachypnea , especially in patients receiving low to moderate anticholinergic dose .
effect	drug1 : <e10> drug1 </e10> may enhance the neuromuscular blocking action of <e22> drug2 </e22> .
effect	<e10> drug1 </e10> may decrease the efficacy of <e20> drug2 </e20> and other chemotherapy agents .
