int	<e10> drug1 </e10> may interact with <e20> drug2 </e20> and other anticonvulsants , especially the carbamazepine and valproate .
int	other drugs drug interactions with <e10> drug1 </e10> may include , among others , the following : cns _ depressants ( e , g , , alcohol , barbiturates , narcotics , <e22> drug2 </e22> , tricyclic _ antidepressants and phenothiazines ) ;
int	<e10> drug1 </e10> may interact with alcohol , barbiturates , <e22> drug2 </e22> , tranquilizers such as chlordiazepoxide and sedative - hypnotics , tetracyclines , thiazide _ diuretics , and other medications with vasodilating action
int	<e10> drug1 </e10> may interact with : anticonvulsants , alcohol , barbiturates , corticosteroids , cyclosporine , dantrolene , <e20> drug2 </e20> , hydrocortisone , levodopa , methyldopa , pravastatin , prednisolone , tamoxifen , and vitamin _ a .
int	<e10> drug1 </e10> may interact with alcohol , anticonvulsants , barbiturates , cyclosporine , corticosteroids , digitoxin , dantrolene , estrogens , furosemide , <e20> drug2 </e20> , and xanthine _ derivatives .
int	<e10> drug1 </e10> may interact with alcohol , other cns _ depressants ( such as barbiturates or tranquilizers , <e22> drug2 </e22> , opioids , or general anesthetics ) , anticonvulsants ( eg , carbamazepine , phenytoin , valproate , phenobarbital , carbamazepine and phenytoin , triazolam , valproate , and phenytoin ) , bromocriptine , monoamine _ oxidase _ ( mao ) _ inhibitors ( eg , sertraline , fluoxetine , paroxetine , sertraline , venlafaxine , sertraline - hcl , and alprazolam ) , and tricyclic _ antidepressants ( eg , amitriptyline , imipramine , and desipramine ) .
int	<e10> drug1 </e10> may interact with benzodiazepines , anticonvulsants , barbiturates , antifungals , <e22> drug2 </e22> , monoamine _ oxidase _ inhibitors , skeletal _ muscle _ relaxants , vitamin _ c , corticosteroids , digitalis , ethanol , barbiturates , antidepressants , dopamine _ antagonists , heroin , nicotine , risperidone , saquinavir , tamoxifen , and vitamin _ c .
int	<e10> drug1 </e10> may interact with alcohol , sedatives , tranquilizers ( e , g , , benzodiazepines ) , general anesthetics , <e22> drug2 </e22> , barbiturates , tranquilizers ( e , g , , benzodiazepines ) , general anesthetics ( e , g , , chlordiazepoxide ) , phenothiazines ( e , g , , alprazolam ) , monoamine _ oxidase _ inhibitors ( e , g , , selegiline _ hydrochloride ) , and tricyclic _ antidepressants .
int	<e10> drug1 </e10> may interact with alcohol , tetracyclines , corticosteroids , <e22> drug2 </e22> , barbiturates , barbiturates _ suitable for chicks , cyclosporine , dantrolene , dextromethorphan , estrogens , furosemide , oral contraceptives , rifadin , quinidine , theophylline , theucel - 1 , valproate , and vitamin _ c .
int	<e10> drug1 </e10> may interact with alcohol , <e22> drug2 </e22> , barbiturates , certain antibiotics , monoamine _ oxidase _ inhibitors and tetracyclines .
int	<e10> drug1 </e10> may interact with : <e22> drug2 </e22> s , alcohol , barbiturates , anticonvulsants , carbamazepine , cyclosporine , dantrolene , doxycycline , furosemide , morphine , oral contraceptives , rifampin , theophylline , valproate , and vitamin _ c .
int	<e10> drug1 </e10> may interact with alcohol , anticonvulsants ( e , g , , phenytoin , carbamazepine , trihexyphenidyl , clonidine , valproate , and phenobarbital ) , antifungals ( e , g , , miconazole , disopyramide , trialkaloids , azole _ ants , amphotericin _ b , itraconazole , pilocarpine , and <e20> drug2 </e20> ) , anticholinergics ( e , g , , chlordiazepoxide , alprazolam , dicyclomine , diflunisal , fenbufen ) , atorvastatin ( see warnings , drug interactions ) , carbamazepine ( see warnings , drug interactions ) , cyclosporine ( see warnings , drug interactions ) , colchicine ( see warnings , drug interactions ) , cyclosporine
int	<e10> drug1 </e10> may interact with the following medications : anticoagulants , corticosteroids , coumarin , cyclosporine , digitoxin , doxycycline , furosemide , <e20> drug2 </e20> , vitamin _ d .
int	<e10> drug1 </e10> may interact with alcohol , anticonvulsants , barbiturates , monoamine _ oxidase _ inhibitors , narcotics , phenothiazines , psychotropic _ medications , and <e22> drug2 </e22> .
int	<e10> drug1 </e10> may interact with alcohol , <e22> drug2 </e22> , barbiturates , monoamine _ oxidase _ inhibitors ( maoi ) , thiazide _ diuretics , corticosteroids , coumarins , tamoxifen , and antihistamines .
int	<e10> drug1 </e10> may interact with the following medications : <e22> drug2 </e22> such as warfarin or its derivatives , corticosteroids such as vitamin _ c , coumarin or its derivatives , interferon - alfa , interferon - alpha or its derivatives , lithium , methylxanthines such as theophylline , phenothiazines or their derivatives , rifampin , theophylline , and veratrum _ alkaloids .
int	<e10> drug1 </e10> may interact with alcohol , antihistamines , barbiturates , corticosteroids , corticotropin , cyclosporine , dantrolene , diltiazem , fentanyl , ibuprofen , ketoconazole , morphine , nonsteroidal _ anti - inflammatory _ drugs , ofloxacin , <e20> drug2 </e20> , and pantethine .
int	<e10> drug1 </e10> may interact with acetaminophen , some antibiotics , barbiturates , <e22> drug2 </e22> , general anesthetics , phenothiazines , monoamine _ oxidase _ inhibitors ( maoi ) : maoi interactions have been reported .
int	<e10> drug1 </e10> may interact with acetaminophen ( tylenol ) , antidepressants ( tca ) , nicotine ( nicotrol ) , phenothiazines ( chlorpromazine ) , sulfonamides ( <e20> drug2 </e20> ) , and other medications with nephrotoxicity ( e , g , , triazolam ) .
int	<e10> drug1 </e10> may interact with alcohol , <e20> drug2 </e20> , vitamin _ c , clofibrate , cyclosporine , digitoxin , doxycycline , diflunisal , nicotine , propranolol , rifampin , thiazide _ diuretics , and vitamin _ c .
int	<e10> drug1 </e10> may interact with alcohol , <e22> drug2 </e22> , barbiturates , drug2 , barbiturates , anticonvulsants , atorvastatin , carbamazepine , cyclosporine , dantrolene , nicotine , quinidine , theophylline , vitamin _ c and beta _ adrenergic _ blocking _ agents .
int	<e10> drug1 </e10> may interact with acetaminophen ( tylenol ) , cold medicines ( aspirin and ibuprofen ) , corticosteroids ( <e22> drug2 </e22> ) , chloramphenicol ( chloramphenicol ) , clofibrate ( fibrate ) , cyclosporine ( sirolimus ) , dexamethasone ( enflurane ) , fentanyl ( fentanyl ) , furosemide ( tylenol ) , morphine ( morphine ) , salicylate ( sodium salicylate ) , tamoxifen ( trileptal ) , and vitamin _ c ( vitamin _ c ) .
