effect	concomitant use of <e10> drug1 </e10> with other narcotic _ analgesic s , including : <e22> drug2 </e22> , phenothiazines , tranquilizers , general anesthetics , skeletal _ muscle _ relaxants , and tranquilizers such as sotalol , may result in additive cns depression .
effect	antiepileptic _ drugs : sporadic cases of severe , prolonged hypotension have been reported in patients receiving <e11> drug1 </e11> concomitantly with <e22> drug2 </e22> .
effect	the effectiveness of <e10> drug1 </e10> may be enhanced by other drugs ( e , g , , <e22> drug2 </e22> , antihistamines , local anesthetics , procainamide , theophylline , thiazide _ diuretics , or warfarin ) and / or alcohol .
effect	- <e10> drug1 </e10> and hydralazine may increase the effect of diuretics or <e22> drug2 </e22> , such as propranolol and hydralazine .
effect	drug2 : weakness / weakness may be reported when <e12> drug1 </e12> are used concomitantly with <e22> drug2 </e22> .
effect	interactions with other cns agents : concurrent use of <e10> drug1 </e10> with other cns _ depressants , including alcohol , barbiturates , sedatives , general anesthetics , and <e22> drug2 </e22> , may result in additive cns depression .
effect	rhabdomyolysis has been reported in patients receiving <e10> drug1 </e10> or glucose during treatment with <e21> drug2 </e21> .
effect	other drugs which may enhance the neuromuscular blocking action of <e11> drug1 </e11> include certain antibiotics ( e , g , , aminoglycosides , tetracyclines , bacitracin , lincomycin , polymyxins , lincomycin , clindamycin , and sodium _ colistimethate ) , magnesium salts , <e22> drug2 </e22> , local anesthetics , procainamide , and quinidine .
effect	both the sedative and hypnotic actions of the <e12> drug1 </e12> may be potentiated by the <e22> drug2 </e22> and alcohol .
effect	furosemide : clinical studies suggest that <e10> drug1 </e10> may enhance the effect of <e20> drug2 </e20> , and it is therefore advisable to discontinue the drug2 therapy of patients receiving drug1 .
effect	danazol : the combined use of <e11> drug1 </e11> with <e22> drug2 </e22> can lead to additive cns depressant effects .
effect	- indomethacin : patients who have received <e10> drug1 </e10> in combination with <e20> drug2 </e20> ( the recommended dose for a given patient ) may exhibit increases in prothrombin times or platelet counts .
effect	noncardioselective _ drug2 ( nadolol , <e10> drug1 </e10> ) have been shown to reduce myocardial contractility when given with <e22> drug2 </e22> .
effect	drugs which may increase the activity of <e10> drug1 </e10> include certain antibiotics ( e , g , , aminoglycosides , tetracyclines , bacitracin , polymyxins , lincomycin , clindamycin , colistin , and sodium _ colistimethate ) , <e22> drug2 </e22> , quinolones , and certain antidepressants .
effect	drug1 : <e10> drug1 </e10> may enhance the cns effects of <e22> drug2 </e22> , barbiturates , alcohol , antianxiety _ agents , or other centrally _ acting _ drugs .
effect	immediate and extended release tablets - tablets containing <e11> drug1 </e11> in combination with either monoamine _ oxidase _ ( mao ) _ inhibitors ( <e22> drug2 </e22> ) , tricyclic _ antidepressants ( tcas ) , or other antidepressants ( cns _ depressants ) may cause additive cns depression .
effect	preliminary clinical data indicate that <e10> drug1 </e10> may reduce the vascular effects of <e20> drug2 </e20> .
effect	only <e13> drug1 </e13> may enhance the cns depression caused by alcohol , barbiturates , opiates , <e22> drug2 </e22> , or other cns _ depressants , and such interactions should be considered when selecting an anesthetic for use in an inpatient setting .
effect	the effect of <e10> drug1 </e10> and other narcotic _ analgesic s on neuromuscular blockade may be augmented by <e20> drug2 </e20> , sulfonamides , and other narcotic _ analgesic s .
effect	drug1 , oral : <e12> drug1 </e12> may reduce the efficacy of <e20> drug2 </e20> and polymyxins .
effect	furosemide : clinical studies indicate that <e10> drug1 </e10> may increase the anticoagulant effects of <e22> drug2 </e22> or its derivatives .
effect	seizures have been reported following concomitant use of <e10> drug1 </e10> with the <e22> drug2 </e22> and anesthetics .
effect	in patients receiving combined <e12> drug1 </e12> and <e22> drug2 </e22> , the addition of lithium , vitamin _ d or corticosteroids may increase the risk of bleeding complications .
effect	micro - dosed progesterone preparations : progesterone - <e10> drug1 </e10> administered concomitantly with a <e22> drug2 </e22> preparation may cause an increased risk of uterine rupture .
effect	furosemide : clinical studies suggest that <e10> drug1 </e10> may enhance the effect of <e22> drug2 </e22> such as furosemide and thiazide _ diuretics , particularly when the furosemide is given at the start of therapy .
effect	in clinical trials , <e10> drug1 </e10> has been shown to potentiate the antihypertensive effects of <e22> drug2 </e22> , however , it is not known if drug1 potentiates the effects of other antihypertensive _ drugs .
effect	h2 _ blockers / proton _ pump _ inhibitors , <e10> drug1 </e10> can increase the effects of <e22> drug2 </e22> or h2 _ blockers .
effect	an encephalopathic syndrome , characterized by confusion , severe hypertension , and syncope , has been reported following the concomitant use of an antihistamine , <e10> drug1 </e10> , and a <e22> drug2 </e22> ( e , g , , norepinephrine ) .
effect	since <e10> drug1 </e10> inhibits the proliferation of several kinds of cancer cells , in combination with other <e22> drug2 </e22> , such as cyclophosphamide , cisplatin , or etoposide , this combination could enhance the efficacy of chemotherapy .
effect	interactions with other cns agents : concurrent use of <e10> drug1 </e10> with <e22> drug2 </e22> , tricyclic _ antidepressants , phenothiazines , tranquilizers , skeletal _ muscle _ relaxants , or other cns _ depressants may produce additive cns depressant effects .
effect	marked symptomatic orthostatic hypotension has been reported when <e11> drug1 </e11> and <e20> drug2 </e20> were coadministered .
effect	the vasodilating effects of <e10> drug1 </e10> may be additive with those of other <e22> drug2 </e22> - type drugs .
effect	calcium _ channel _ blockers : isolated experiments indicate that <e10> drug1 </e10> may enhance the effect of <e20> drug2 </e20> .
effect	however , reports suggest that certain <e12> drug1 </e12> may enhance the cns effects of <e20> drug2 </e20> .
effect	agents causing renin release : non - selective _ anti - hypertensive _ agents ( e , g , , <e10> drug1 </e10> ) have been reported to cause renin release in some patients receiving <e22> drug2 </e22> and angiotensin - converting _ enzyme _ inhibitors .
effect	delayed adverse reactions : concomitant use of <e10> drug1 </e10> and <e22> drug2 </e22> may increase the risk of developing severe , prolonged reactions in patients .
effect	in uninfected volunteers , the anticoagulant effects of <e11> drug1 </e11> were attenuated by <e20> drug2 </e20> .
effect	the possibility of an additive cns depressant effect with drug1 and <e10> drug1 </e10> may be present with <e21> drug2 </e21> and other central _ nervous _ system _ depressants , and the patient should be warned of the potential for cns depression when initiating , discontinuing , or changing the dose of central _ nervous _ system _ depressants .
effect	it was concluded that , as with other cns _ depressants , <e10> drug1 </e10> may decrease the effect of <e22> drug2 </e22> and barbiturates , and that a period of # days should elapse between the initiation of treatment with either of these drugs and the administration of an # mg dose of drug1 .
effect	<e12> drug1 </e12> may produce additive cns depressant effects when administered with other <e22> drug2 </e22> , including alcohol , barbiturates , general anesthetics , opiates , sedatives , or other drugs that produce cns depression .
effect	quinolones , including <e10> drug1 </e10> , may enhance the effect of <e22> drug2 </e22> and may prolong the action of drug2 in patients receiving concomitant hypoglycemia .
effect	calcium _ channel _ blockers : isolated studies in humans have shown that <e11> drug1 </e11> may potentiate the effects of <e22> drug2 </e22> .
effect	drug interactions : the concomitant administration of an mao _ inhibitor ( e , g , , <e10> drug1 </e10> ) and an <e22> drug2 </e22> may cause severe and unpredictable side effects .
effect	cortico drug2 , methylxanthines , and antihistamines : the concomitant use of <e10> drug1 </e10> with other cortico drug2 , <e22> drug2 </e22> , and anticholinergics may lead to the development of adverse reactions .
effect	the hypoglycemic effect of <e11> drug1 </e11> is reversible when patients are withdrawn from the <e22> drug2 </e22> combination .
effect	- in isolated perfused myocardium , <e10> drug1 </e10> and <e22> drug2 </e22> were additive .
effect	the antihypertensive effects of <e11> drug1 </e11> were antagonized by <e20> drug2 </e20> , clonidine , reserpine , and procainamide .
effect	alpha - blockers : when <e11> drug1 </e11> and <e20> drug2 </e20> are used concomitantly , an additive increase in adverse effects may be expected .
effect	injection : <e10> drug1 </e10> potentiates the antinociceptive effect of <e22> drug2 </e22> , such as paracetamol , sodium _ acetate , and lorazepam .
effect	other drugs which may enhance the neuromuscular blocking action of nondepolarizing agents such as <e10> drug1 </e10> include certain antibiotics ( e , g , , aminoglycosides , tetracyclines , bacitracin , polymyxins , lincomycin , <e22> drug2 </e22> , and sodium _ colistimethate ) , magnesium salts , lithium , local anesthetics , procainamide , and quinidine .
effect	poor metabolizers of oral <e10> drug1 </e10> may experience increased toxicity when coadministered with <e20> drug2 </e20> , because drug2 increases drug1 elimination and enhances its toxicity .
