effect	The antimicrobial combinations of <e10> gentamicin </e10> and <e20> amikacin </e20> may be associated with increased toxicity.
effect	The antimicrobial combinations of <e10> chloramphenicol </e10> and ampicillin, gentamicin, and <e20> amoxicillin </e20> produced the lowest levels of kill and required a longer time to kill compared to those of gentamicin and amoxicillin.
effect	Synergism was observed when <e10> ethoxzolamide </e10> and <e21> DICOL </e21> were used together.
effect	Synergism was observed when <e10> enoxacin </e10> and <e20> amikacin </e20> were used concomitantly.
effect	<e13> Echistatin </e13> may enhance the adverse effects of certain drugs including certain antihistamines, phenothiazines, <e22> tranquilizers </e22>, antianxiety_agents and narcotic_analgesics.
effect	<e13> Echistatin </e13> may enhance the effects of <e20> cisapride </e20>, tramadol, decocaine, procaine, or all other opioids.
effect	<e13> Echistatin </e13> may decrease the antihypertensive effect of <e20> reserpine </e20>.
effect	<e13> Flavoridin </e13> has additive or potentiating effects on CNS_depressants such as <e22> anesthetics </e22>, tranquilizers such as chlordiazepoxide and tricyclic_antidepressants (see CLINICAL PHARMACOLOGY).
effect	<e13> Flavoridin </e13> may reduce the effect of <e22> beta_adrenergic_blocking_agents </e22> and may enhance the effects of other antihypertensive_agents.
effect	<e13> Flavoridin </e13> may reduce the anticoagulant effects of warfarin and <e20> coumarin </e20>.
effect	The effects of <e12> anticholinergics </e12> and other <e22> antipsychotic_drugs </e22> may be exacerbated by adrenergic_agents, for example, reserpine.
effect	The effects of <e12> opioids </e12> may be potentiated by certain anticonvulsants, including phenothiazines, <e22> thioxanthene_amines </e22> and tricyclic_antidepressants.
effect	Both <e13> ibogaine </e13> and <e22> stimulants </e22> may potentiate the effects of alcohol, barbiturates, opiates, sedatives, or other CNS_depressants.
effect	Both <e13> ibogaine </e13> and ketamine can be potentiated by <e20> clonidine </e20>.
effect	Both <e13> ibogaine </e13> and <e20> methyldopa </e20> can potentiate the effects of the monoamine_oxidase_inhibitor_paroxetine.
effect	Both <e13> ibogaine </e13> and <e20> reserpine </e20> can produce profound sympathomimetic effects when given with drugs such as haloperidol, phenothiazines, or tricyclic_antidepressants (see CLINICAL PHARMACOLOGY).
effect	Both <e13> ibogaine </e13> and <e20> methylxanthines </e20> may enhance the antinociceptive effect of opioids, cholinergic_blocking_agents, general anesthetics, phenothiazines, and other centrally_acting_drugs.
effect	Both <e13> ibogaine </e13> and <e20> methyldopa </e20> have been reported to decrease the effect of general anesthetics.
effect	Both ibogaine and <e12> benzodiazepines </e12> can reduce the effects of <e20> morphine </e20>.
effect	Both ibogaine and <e10> carbamazepine </e10> may enhance the antinociceptive effects of <e22> nonsteroidal_anti-inflammatory_agents </e22>.
effect	Both ibogaine and <e10> dextromethorphan </e10> were found to reduce the <e22> alpha-blocker </e22> effects of propranolol, with similar potencies.
effect	Both ibogaine and <e10> methysergide </e10> may decrease the antihypertensive effect of <e22> beta-adrenergic_blocking_agents </e22>.
effect	Both ibogaine and <e10> theophylline </e10> are reported to increase the effect of <e22> antidepressants </e22>.
effect	only <e13> ibogaine </e13> produced significant (p < 0.05) increases in the mean arterial pressure during <e20> phenytoin </e20> withdrawal, but not during phenytoin or haloperidol administration.
effect	only <e13> ibogaine </e13> with <e20> hydrocodone </e20> (200 mg) significantly decreased the psychomotor response to the drug in a dose-dependent manner.
effect	<e13> Ibogaine </e13> has been reported to decrease the effects of <e22> nonsteroidal_anti-inflammatory_drug </e22>s and other opioids.
effect	<e13> Ibogaine </e13> may reduce the antinociceptive effects of <e20> procaine </e20>.
effect	<e13> Ibogaine </e13>, a sedative-hypnotic, may enhance the effects of alcohol, <e20> general anesthetics </e20>, general tranquilizers, tranquilizers containing procainamide or terbinafine, or other CNS_depressants.
effect	Ibogaine attenuates, but <e10> ketamine </e10> potentiates, the effects of <e22> benzodiazepines </e22>.
effect	Ibogaine attenuates, but <e10> ethanol </e10> does not: the reinforcing effect of morphine and <e22> benzodiazepines </e22>.
effect	Suppression by <e10> thioridazine </e10> may reduce the effectiveness of <e20> dopamine </e20> antagonists such as haloperidol.
effect	Suppression by <e10> probenecid </e10> and <e22> dopamine_agonists </e22> ( naloxone, butorphanol ) has been reported.
effect	<e10> Verapamil </e10> may decrease the hypotensive effects of <e20> sodium_cephalothin </e20>.
effect	<e10> Verapamil </e10> potentiated the anticoagulant effect of <e20> warfarin </e20> and its derivatives.
effect	<e10> Verapamil </e10> is, however, less effective than <e20> phenytoin </e20> when used concomitantly.
effect	<e10> PGF2alpha </e10> may enhance the effects of <e22> ACE_inhibitors </e22>, phenothiazines, or other drugs that reduce blood pressure by blocking the vasopressor effect of angiotensin-converting enzyme (ACE).
effect	<e10> PGF2alpha </e10> has been reported to inhibit platelet function in vitro and to increase the bleeding tendency in patients receiving <e22> non-steroidal_anti-inflammatory_drugs </e22>.
effect	<e10> PGF2alpha </e10> may increase the effects of <e22> coumarin_derivatives </e22>.
effect	There is thus a theoretical basis to speculate that the hypoglycemic action of insulin may be enhanced by concurrent administration of <e10> glimepiride </e10> and <e22> antidiabetic_agents </e22>.
effect	There is thus a possibility that the concomitant use of <e10> hydralazine </e10> and <e22> non-steroidal_anti-inflammatory_agents </e22> may produce adverse effects.
effect	We report the case of a patient with an elevated plasma lithium level on the day of lithium withdrawal from treatment with <e10> lithium </e10> and <e21> TNF </e21> therapy.
effect	<e10> Cypermethrin </e10> may have additive effects with those of carbamazepine, <e22> antihistamines </e22>, phenothiazines, or tricyclic_antidepressants.
effect	<e10> Cypermethrin </e10> may enhance the effects of other <e22> anesthetics </e22>, phenothiazines, narcotic_analgesics, tranquilizers such as chlordiazepoxide, and other CNS_depressants.
effect	<e10> Cypermethrin </e10> can enhance the activity of <e22> anticholinergics </e22>, including chlorprothixene, anticholinergics, monoamine_oxidase_inhibitors ( MAOIs ), and tricyclic_antidepressants ( TCAs ).
effect	<e10> Cypermethrin </e10> and <e20> cyclophosphamide </e20> may have additive effects on toxicity.
effect	<e10> Cypermethrin </e10> may increase the toxicity of <e20> methotrexate </e20>.
effect	<e10> Cypermethrin </e10> may decrease the effectiveness of <e20> levamisole </e20>, and thus should not be used in combination with these drugs.
effect	Pretreatment of rats with <e10> naloxone </e10> before dosing with either <e20> estradiol_alone </e20> or estradiol_in the presence of the opioid, naloxone, or epinephrine had no effect on the recovery of alcohol preference.
effect	Pretreatment of rats with a <e10> indomethacin </e10>, a caffeine-like_amine, or a diclofenac-like_amine significantly attenuated the antihypertensive effect of <e20> norepinephrine </e20> -induced hypertension.
effect	Pretreatment of rats with <e10> methotrexate </e10> (50 mg/kg) prior to administration of <e20> Aprepitant </e20> (0.3 mg/kg) resulted in a reduction of the number of hepatocytes and increased levels of serum alanine aminotransferase.
effect	Pretreatment of rats with indomethacin or <e10> clindamycin </e10> attenuated the NNPT-induced increase in <e20> corticosterone </e20> levels, which might be associated with an inhibition of estrogen receptors.
effect	Pretreatment of rats with an <e10> reserpine </e10> -induced hyperpyrexia dose-dependently inhibited the acute increases in the PTH response to <e20> caffeine </e20>.
effect	Thus, the results suggest that <e10> ibuprofen </e10> may have additive effects with <e20> chlorprothixene </e20> and other antiseptics on myocardial function.
effect	Thus, the results obtained in the present study do not indicate that <e10> enoxacin </e10> potentiates the anticholinergic effects of <e22> tricyclic_antidepressants </e22>, phenothiazines, or tricyclic_antidepressants and that enoxacin may potentiate the anticholinergic effects of the antihistamine chlordiazepoxide.
effect	Thus, the results of this study show that there are significant interactions between <e10> tetracycline </e10> and aminoglycosides, <e20> aminoglycosides </e20>, sulfonamides, and other antibiotics.
